pages_crawled,total_reward,terminal_states,nn_loss
73,2,9,0.00028466872754506767
74,2,9,0.013682947494089603
75,2,9,0.0008180933655239642
76,2,9,9.797630627872422e-05
77,2,9,0.01986212655901909
78,2,9,0.01988530345261097
79,2,9,0.026079418137669563
80,2,9,0.006030580494552851
81,2,9,0.041980255395174026
82,2,9,0.00018943671602755785
83,2,9,0.004462077282369137
84,2,9,0.03790528327226639
85,2,9,0.0013844099594280124
86,2,9,0.05510316044092178
87,2,9,0.000182382864295505
88,2,9,0.0023514162749052048
89,2,9,0.002507006749510765
90,2,9,0.006128763779997826
91,2,9,0.0003964342176914215
92,2,9,1.7244414038941613e-06
93,2,9,0.0008011695463210344
94,3,10,0.6660192608833313
95,3,10,1.6348494291305542
96,3,10,0.0033654100261628628
97,3,10,0.01404064055532217
98,3,10,0.1604345589876175
99,3,10,0.044721752405166626
100,3,10,0.12400848418474197
101,3,10,0.06179901957511902
102,3,10,0.7719447016716003
103,3,10,0.1628817319869995
104,3,11,9.419677734375
105,3,12,0.6780937314033508
106,3,12,0.021922463551163673
107,3,12,0.4570721983909607
108,3,12,0.008796250447630882
109,3,12,0.10759549587965012
110,3,12,0.0004231782804708928
111,3,12,0.015040269121527672
112,3,13,0.012078342027962208
113,3,13,0.2151358276605606
114,3,13,0.005476486869156361
115,3,13,0.00012551974214147776
116,3,14,0.43620172142982483
117,3,14,1.8526570796966553
118,3,14,0.00030083872843533754
119,3,14,0.04613732919096947
120,3,14,0.03599294647574425
121,3,14,0.001845035469159484
122,3,14,1.2240271644259337e-05
123,3,14,0.0334133543074131
124,3,14,0.002924184547737241
125,4,15,0.4964996576309204
126,4,15,0.16752246022224426
127,4,15,0.03210411220788956
128,4,15,4.948096377077604e-10
129,4,15,0.0012855585664510727
130,4,15,0.06522684544324875
131,4,16,0.24962110817432404
132,5,17,0.6511564254760742
133,5,18,0.42047417163848877
134,5,18,0.11426792293787003
135,5,18,0.16710102558135986
136,5,18,0.08173856139183044
137,5,19,0.6522341370582581
138,5,19,0.11185427755117416
139,5,19,0.12124768644571304
140,5,20,0.22773884236812592
141,5,20,0.025665340945124626
142,5,20,0.3475452959537506
143,5,20,0.13774055242538452
144,5,20,0.3177516460418701
145,5,20,0.45746910572052
146,5,21,4.325564384460449
147,5,21,0.04600584879517555
148,5,21,0.32020503282546997
149,5,21,0.024034790694713593
150,5,21,0.04715494066476822
151,5,21,0.0005543690058402717
152,5,21,0.18342261016368866
153,5,21,0.22639216482639313
154,5,22,0.0023520078975707293
155,5,22,0.003991884179413319
