pages_crawled,total_reward,terminal_states
945,297,333
946,297,333
947,297,333
948,297,333
949,297,334
950,297,335
951,297,336
952,297,337
953,298,338
954,298,339
955,298,340
956,299,341
957,299,342
958,299,342
959,299,342
960,299,343
961,299,344
962,299,345
963,299,345
964,299,345
965,299,345
966,299,345
967,299,345
968,299,345
969,299,345
970,299,345
971,299,346
972,299,347
973,299,348
974,299,349
975,299,350
976,300,351
977,300,352
978,300,353
979,300,354
980,300,355
981,300,355
982,300,355
983,300,355
984,300,355
985,300,356
986,301,356
987,302,356
988,303,356
989,304,356
990,305,356
991,306,356
992,307,356
993,308,356
994,309,356
995,310,356
996,311,356
997,312,356
998,313,356
999,314,356
1000,315,356
1001,316,356
1002,317,356
1003,318,356
1004,319,356
1005,320,356
1006,321,356
1007,322,356
1008,323,356
1009,324,356
1010,325,356
1011,325,357
1012,325,358
1013,325,359
1014,325,360
1015,325,361
1016,325,362
1017,326,362
1018,327,362
1019,327,362
1020,327,363
1021,327,364
1022,327,365
1023,327,366
1024,327,366
1025,327,367
1026,327,368
1027,328,368
1028,328,369
1029,328,370
1030,328,370
1031,328,371
1032,328,372
1033,328,373
1034,328,373
1035,328,373
1036,328,373
1037,328,373
1038,328,374
1039,328,374
1040,328,374
1041,328,375
1042,329,376
1043,329,376
1044,329,377
1045,329,377
1046,329,378
1047,330,378
1048,331,378
1049,331,379
1050,332,379
1051,332,380
1052,332,381
1053,332,382
1054,332,382
1055,332,383
1056,332,384
1057,332,385
1058,332,386
1059,333,386
1060,334,386
1061,335,386
1062,335,386
1063,335,386
1064,335,387
1065,335,388
1066,335,389
1067,335,390
1068,335,390
1069,335,391
1070,335,392
1071,335,393
1072,335,394
1073,335,394
1074,335,395
1075,335,396
1076,335,397
1077,335,398
1078,335,399
1079,335,400
1080,335,400
1081,335,401
1082,335,401
1083,335,401
1084,335,401
1085,335,401
1086,335,401
1087,336,401
1088,336,401
1089,336,401
1090,336,402
1091,336,403
1092,336,404
1093,336,404
1094,336,404
1095,336,404
1096,336,405
1097,336,406
1098,336,407
1099,336,408
1100,336,409
1101,336,410
1102,336,410
1103,336,410
1104,336,410
1105,336,410
1106,336,410
1107,336,410
1108,336,410
1109,336,410
1110,336,410
1111,336,410
1112,336,410
1113,336,411
1114,336,412
1115,336,413
1116,337,413
1117,338,413
1118,339,413
1119,340,413
1120,341,413
1121,342,413
1122,343,413
1123,343,413
1124,343,413
1125,343,414
1126,343,414
1127,343,415
1128,344,416
