pages_crawled,total_reward,terminal_states,nn_loss
1,0,0,0.00017240831220988184
2,0,0,0.19364416599273682
3,0,0,0.03178196772933006
4,0,1,0.01649680733680725
5,1,2,0.8393716216087341
6,2,3,0.3500630259513855
7,2,3,0.0003459272556938231
8,2,3,1.6430623531341553
9,2,4,6.504604816436768
10,2,5,0.0489150732755661
11,3,6,0.07274597883224487
12,3,6,0.03786635771393776
13,4,7,0.17211544513702393
14,4,7,0.03841276094317436
15,4,7,0.034777067601680756
16,4,8,0.041722286492586136
17,5,9,0.5209155678749084
18,5,9,1.1480994999146787e-06
19,5,9,0.04423275589942932
20,5,9,0.04216638207435608
21,5,9,0.0026190276257693768
22,5,9,0.0031422425527125597
23,5,10,0.02275456115603447
24,5,10,0.013623181730508804
25,5,10,0.0001230603811563924
26,5,10,0.0029260930605232716
27,5,11,0.0006155098672024906
28,5,11,0.007439902517944574
29,5,11,0.00886338111013174
30,5,11,0.010083549655973911
31,5,12,0.0002954741066787392
32,5,12,0.0535198450088501
33,5,12,6.188857696542982e-06
34,5,12,0.0005812593153677881
35,5,12,0.004489327315241098
36,5,12,2.221999420726206e-05
37,5,12,0.00014436509809456766
38,5,12,0.008912681601941586
39,5,12,0.0051434277556836605
40,5,12,0.0024314767215400934
41,5,12,0.014244966208934784
42,5,12,0.007175425533205271
43,5,12,0.004125233273953199
44,5,12,0.004599546082317829
45,5,12,0.028801271691918373
46,5,12,0.06645940989255905
47,5,12,0.007303372025489807
48,5,12,0.014966363087296486
49,6,13,0.44093260169029236
50,6,14,0.015090849250555038
51,6,14,0.0007811052491888404
52,6,14,0.0019416516879573464
53,6,15,0.005289326887577772
54,6,16,0.00953789334744215
55,7,17,0.8298824429512024
56,7,17,0.040681760758161545
57,7,17,5.18094893777743e-05
58,7,17,0.0411161445081234
59,7,17,0.0592857263982296
60,7,17,0.0017331518465653062
61,7,17,0.014152254909276962
62,7,17,1.898495429486502e-05
63,7,17,0.03777989745140076
64,7,17,0.0020293626002967358
65,7,17,0.001265623839572072
66,7,17,0.02371245250105858
67,7,17,0.029966898262500763
68,7,17,0.00627304008230567
69,7,17,0.003895849920809269
70,7,17,0.026611605659127235
71,7,17,0.08743622899055481
72,7,17,0.0834985226392746
73,7,17,0.03614667430520058
74,7,17,0.07559126615524292
75,7,18,0.17006061971187592
76,8,19,0.23053309321403503
77,9,20,0.01784137822687626
78,9,20,0.006433496251702309
79,9,20,0.014190522022545338
80,9,20,0.014072121120989323
81,9,20,0.00935651920735836
82,9,21,0.1271960437297821
83,9,21,0.011463413946330547
84,9,21,0.24940867722034454
85,9,21,0.0678814947605133
86,9,21,0.0001501534425187856
87,9,21,0.4669884145259857
88,9,21,0.018848147243261337
89,9,21,0.006571970880031586
90,9,21,0.003508320078253746
91,9,21,0.00910648051649332
92,9,21,0.006539817433804274
93,9,21,0.00646298797801137
94,9,21,0.005461494904011488
95,9,21,0.0021268241107463837
96,9,21,0.004501801449805498
97,9,21,0.0019505572272464633
98,9,21,0.006200846750289202
99,9,21,0.0006310496828518808
100,9,21,4.945541604683967e-06
101,9,21,0.00033811916364356875
102,9,21,0.0001835968141676858
103,9,21,0.012007894925773144
104,9,21,0.017569297924637794
105,9,21,0.22676458954811096
106,9,21,0.0804688110947609
107,9,21,0.0001022184151224792
108,9,21,0.02224990539252758
109,9,22,0.14416366815567017
110,9,22,0.005869172979146242
111,9,22,5.8075682318303734e-05
112,9,22,0.01889009214937687
113,9,22,0.011334523558616638
114,9,22,0.0025197453796863556
115,10,23,0.044568564742803574
116,10,24,0.03500352427363396
117,10,24,0.010501230135560036
118,10,24,0.23556973040103912
119,10,24,0.0070764594711363316
120,10,24,0.01782964915037155
121,10,24,0.025913478806614876
122,10,24,0.29634448885917664
123,10,24,0.07546273618936539
124,10,24,0.0023356301244348288
125,10,24,0.07456355541944504
126,10,25,0.3957202136516571
127,10,25,0.20688818395137787
128,10,25,0.004926797468215227
129,10,25,0.0019111307337880135
130,10,25,0.3537963330745697
131,10,25,0.14355696737766266
132,10,25,0.27242207527160645
133,11,26,0.16607078909873962
134,11,26,0.08874499797821045
135,11,26,0.0035046443808823824
136,11,27,0.01558362040668726
137,11,27,0.06970575451850891
138,11,27,0.0037651006132364273
139,11,27,0.002568161813542247
140,11,27,0.00433454429730773
141,11,27,0.11050207167863846
142,11,27,0.19317089021205902
143,11,27,0.09736775606870651
144,11,27,0.002654118463397026
145,11,27,0.06534237414598465
146,11,27,0.2061237245798111
147,11,27,0.08971872925758362
148,11,28,0.3833582401275635
149,11,28,0.348643034696579
150,11,28,0.2373150885105133
151,11,28,0.006597128696739674
152,11,28,0.0037191256415098906
153,11,28,0.23536743223667145
154,11,28,0.14799989759922028
155,11,29,1.0169345140457153
156,11,29,0.0220903679728508
157,11,29,0.20489545166492462
158,11,29,0.007531032431870699
159,11,29,0.00010543495591264218
160,11,29,0.002728754188865423
161,11,29,0.0043576559983193874
162,11,29,0.002941529732197523
163,11,29,0.009072864428162575
164,11,29,0.001672101323492825
165,11,29,0.07788126915693283
166,11,29,0.003902313532307744
167,11,29,0.004462698008865118
168,11,29,0.006351160816848278
169,11,29,0.006205910351127386
170,11,29,0.006149251479655504
171,11,29,0.008074184879660606
172,11,29,0.020643381401896477
173,11,30,0.018935279920697212
174,11,30,0.03375181928277016
175,11,30,0.03524333983659744
176,11,30,0.005027278792113066
177,11,30,0.0091415299102664
178,11,30,0.024689117446541786
179,11,31,0.048362769186496735
180,11,31,0.0013360378798097372
181,12,32,0.5724972486495972
182,12,32,0.5135630965232849
183,12,33,0.06481487303972244
184,12,34,0.3504562973976135
185,12,35,0.13993802666664124
186,12,36,0.01595352776348591
187,13,37,0.3011404275894165
188,13,38,0.003657527035102248
189,13,38,0.09979712963104248
190,13,38,0.5161412358283997
191,13,38,0.006639412138611078
192,13,38,4.675185209634947e-06
193,13,38,0.09097958356142044
194,13,38,0.018986763432621956
195,14,39,0.002239776309579611
196,14,39,0.0037934412248432636
197,14,39,4.097139358520508
198,14,40,15.3870849609375
199,14,40,0.37028539180755615
200,14,40,0.0006609542178921402
201,14,40,0.24110744893550873
202,15,41,0.5407683253288269
203,16,42,1.9721369743347168
204,16,42,0.30488449335098267
205,16,42,0.015603303909301758
206,16,42,0.0982285737991333
207,16,42,6.13445372437127e-05
208,16,42,0.31321778893470764
209,16,42,1.1692302227020264
210,16,42,0.1821574717760086
211,17,43,2.3815622329711914
212,17,44,9.024565696716309
213,17,44,2.4606165885925293
214,17,44,0.004317119251936674
215,17,44,0.12408680468797684
216,17,44,0.028131691738963127
217,17,44,0.013692897744476795
218,17,44,0.027966639026999474
219,17,45,0.09393110871315002
220,17,45,1.6404035091400146
221,17,45,0.053769875317811966
222,17,45,0.008686593733727932
223,17,45,0.0004570936143863946
224,17,45,5.0570150051498786e-05
225,17,45,0.08439932018518448
226,17,45,0.0016672705532982945
227,17,46,0.06164448708295822
228,17,46,29.314434051513672
229,17,46,0.49307674169540405
230,17,46,0.4443889856338501
231,17,47,0.1754555106163025
232,17,47,1.3233221769332886
233,17,47,4.901362895965576
234,17,47,0.009127230383455753
235,17,47,0.021285822615027428
236,17,47,0.1287292093038559
237,17,47,0.737377941608429
238,17,47,0.012386011891067028
239,17,47,0.21243508160114288
240,17,47,0.021106407046318054
241,17,47,0.040912289172410965
242,17,47,0.007408875040709972
243,17,47,0.013164607807993889
244,17,47,0.36278605461120605
245,17,47,0.007795253768563271
246,17,47,0.009503453969955444
247,17,47,0.02741125412285328
248,17,47,0.029195629060268402
249,17,47,0.13757413625717163
250,17,47,2.154606342315674
251,17,47,2.5608792304992676
252,17,47,0.03375553339719772
253,17,47,0.008309287019073963
254,17,47,0.015447470359504223
255,17,47,0.01137150451540947
256,17,47,0.013438506051898003
257,17,47,0.007449241820722818
258,17,47,0.01680777408182621
259,17,47,0.00036822890979237854
260,17,47,0.05561377853155136
261,17,47,0.004020568449050188
262,17,47,0.012694564647972584
263,17,47,0.005252852104604244
264,17,47,0.0037486604414880276
265,17,47,0.09045642614364624
266,17,48,0.9334477782249451
267,17,48,0.0032616329845041037
268,17,48,0.6297057867050171
269,17,48,0.03143986687064171
270,17,48,0.08549641817808151
271,17,49,0.10443427413702011
272,18,50,6.200169086456299
273,19,51,15.688943862915039
274,19,51,7.865032196044922
275,19,51,0.0004359942686278373
276,19,51,0.007351146545261145
277,19,51,0.007084169425070286
278,19,52,1.526756763458252
279,19,52,0.05371645838022232
280,19,52,0.0861164927482605
281,20,53,0.01940673589706421
282,21,54,0.26831647753715515
283,21,54,0.025275947526097298
284,21,55,0.3900255858898163
285,21,55,0.255858838558197
286,21,55,0.05371330305933952
287,21,55,0.031111156567931175
288,21,55,0.9723927974700928
289,21,55,0.010919755324721336
290,21,55,0.015399357303977013
291,21,55,0.035281043499708176
292,21,56,1.2874997854232788
293,21,56,0.46462729573249817
294,21,57,1.7566684484481812
295,21,57,0.6322908997535706
296,21,57,2.5225656032562256
297,21,57,1.8887975215911865
298,21,57,0.00808009784668684
299,21,58,0.19629143178462982
300,22,59,0.2570982575416565
301,22,59,0.9943221211433411
302,22,59,0.7456541061401367
303,22,59,0.23790356516838074
304,22,59,0.0006937739090062678
305,22,60,1.586788535118103
306,23,61,2.2147889137268066
307,24,62,0.004403207916766405
308,24,62,0.7352786064147949
309,24,62,1.0114715099334717
310,24,62,0.01853087730705738
311,24,62,0.07479312270879745
312,25,63,0.0008966473978944123
313,25,63,0.4195619821548462
314,25,63,0.24000491201877594
315,25,63,0.027786042541265488
316,25,63,0.01325311604887247
317,25,64,1.584513545036316
318,26,65,0.0005010972963646054
319,26,65,0.07036472111940384
320,26,65,0.28655385971069336
321,26,65,0.08948224037885666
322,26,65,0.0013070621062070131
323,26,65,0.10332455486059189
324,26,65,0.2085620015859604
325,26,66,1.9510126113891602
326,26,66,0.00994104240089655
327,26,66,0.022653520107269287
328,26,66,0.2687501907348633
329,26,67,3.048369884490967
330,26,67,1.9848114252090454
331,27,68,0.006294636521488428
332,27,68,2.1057145595550537
333,27,68,0.01994713954627514
334,27,68,0.2714390754699707
335,27,68,0.07148676365613937
336,27,68,0.04316676780581474
337,27,68,0.005459096748381853
338,27,68,0.0024053812958300114
339,27,68,0.04731607437133789
340,27,68,0.5140179395675659
341,27,68,0.006188040599226952
342,27,68,0.028881140053272247
343,27,68,5.107973265694454e-06
344,27,68,0.19375932216644287
345,27,68,0.003201195737347007
346,27,68,0.014167185872793198
347,27,68,0.03855912759900093
348,27,68,0.03568845987319946
349,28,69,0.20278160274028778
350,28,69,0.05796851962804794
351,28,69,0.05991225689649582
352,28,69,0.00023209465143736452
353,28,69,0.00023108637833502144
354,28,69,0.21115213632583618
355,28,69,0.04721641540527344
356,28,69,0.027592729777097702
357,28,70,0.9564024209976196
358,28,71,0.3718812167644501
359,28,71,0.24026034772396088
360,28,71,0.11140983551740646
361,28,72,1.605168104171753
362,29,73,0.008732464164495468
363,29,73,0.10045259445905685
364,29,73,0.026934418827295303
365,29,73,0.0008813065360300243
366,29,73,0.0834660604596138
367,29,74,1.8176640272140503
368,29,74,0.02075529843568802
369,29,74,0.09195168316364288
370,29,74,0.02964687906205654
371,29,74,0.021172698587179184
372,29,74,0.07705768942832947
373,29,74,0.07672953605651855
374,29,74,0.18196147680282593
375,29,74,0.03847956657409668
376,29,74,0.06945569068193436
377,29,74,0.009226997382938862
378,29,75,0.23166070878505707
379,30,76,0.6074520349502563
380,30,76,0.05628230422735214
381,30,76,1.189518928527832
382,30,76,0.026736197993159294
383,30,77,3.123856782913208
384,30,77,0.11245419085025787
385,31,78,0.0472249872982502
386,31,78,0.8500605225563049
387,31,78,0.25057634711265564
388,31,78,0.15778324007987976
389,31,78,0.4989162087440491
390,31,78,0.5927764177322388
391,31,78,0.6404025554656982
392,31,78,0.3104983866214752
393,31,78,1.4670140743255615
394,31,78,0.27865374088287354
395,31,79,0.0009232053998857737
396,31,79,0.30777010321617126
397,31,79,0.5070757269859314
398,32,80,0.4894619882106781
399,33,81,3.2335541248321533
400,33,81,0.017464717850089073
401,33,81,0.046917710453271866
402,33,81,0.24741028249263763
403,33,81,0.02071944624185562
404,33,82,0.30576974153518677
405,33,82,1.7592021226882935
406,33,82,0.08812805265188217
407,33,82,0.004893687553703785
408,33,83,0.146187886595726
409,33,83,1.0377073287963867
410,33,83,2.0695555210113525
411,33,83,2.2934277057647705
412,33,83,0.0027980562299489975
413,33,83,0.07183466851711273
414,33,83,0.0038886188995093107
415,33,83,0.020486565306782722
416,33,83,0.08426346629858017
417,33,84,0.7457110285758972
418,33,84,0.05740951746702194
419,33,84,0.011408470571041107
420,33,84,0.016851013526320457
421,33,84,0.0040590097196400166
422,33,84,0.10144269466400146
423,33,84,0.4146314561367035
424,33,84,0.003183626104146242
425,33,85,0.7033109664916992
426,33,85,0.1669566035270691
427,33,85,0.07149284332990646
428,33,85,0.03614665940403938
429,33,85,0.2295767068862915
430,33,85,0.011849159374833107
431,33,85,0.006366546731442213
432,33,85,0.00075643410673365
433,33,85,1.4330859184265137
434,33,85,0.2883709967136383
435,33,85,0.011728350073099136
436,33,85,0.00406416691839695
437,33,86,0.794117271900177
438,33,86,0.4783172905445099
439,33,86,0.005123722832649946
440,33,86,0.05398605763912201
441,33,86,0.0015019105048850179
442,33,86,0.03812070190906525
443,33,86,0.015391628257930279
444,33,86,0.011187034659087658
445,33,86,0.004407297819852829
446,33,86,0.006696101278066635
447,33,86,0.004943532403558493
448,33,86,0.0021854876540601254
449,33,86,0.006824226584285498
450,33,86,0.006072662305086851
451,33,86,0.002491382881999016
452,33,86,0.003570017870515585
453,33,86,0.006930073723196983
454,33,86,0.000736946240067482
455,33,86,0.05565105751156807
456,33,86,0.059254612773656845
457,34,87,0.003633244428783655
458,35,88,0.19300350546836853
459,35,88,0.22378167510032654
460,35,88,0.0008530000341124833
461,35,89,0.9507200121879578
462,36,90,0.00016570101433899254
463,36,90,0.12008464336395264
464,36,90,0.0282918568700552
465,36,91,1.2105549573898315
466,37,92,0.04258771613240242
467,37,92,1.2323241233825684
468,37,92,0.851512610912323
469,37,92,0.04718557745218277
470,37,92,0.014286085963249207
471,37,92,0.012052912265062332
472,37,93,0.5194880366325378
473,38,94,0.12341862916946411
474,38,94,1.2151838541030884
475,38,94,5.823059836984612e-05
476,38,94,0.0128053929656744
477,38,94,0.006374869495630264
478,38,94,0.2637300491333008
479,38,94,0.3903876543045044
480,38,94,0.1308613121509552
481,39,95,0.019291289150714874
482,39,95,0.0009841658174991608
483,39,95,0.10393303632736206
484,39,95,0.17232488095760345
485,39,95,0.1797070950269699
486,39,95,0.0354606918990612
487,39,95,0.04100150987505913
488,39,95,0.037897974252700806
489,39,95,0.05030003935098648
490,39,95,0.026745101436972618
491,39,95,0.01537353079766035
492,39,95,0.0105757350102067
493,39,95,0.021392324939370155
494,39,95,0.009600733406841755
495,39,95,0.002860765205696225
496,39,95,0.007575988303869963
497,39,95,0.057708367705345154
498,39,95,0.24697408080101013
499,39,95,0.11713091284036636
500,39,96,0.3998665511608124
501,40,97,0.21614757180213928
502,40,97,0.598554790019989
503,40,97,0.0020316075533628464
504,40,97,0.019467659294605255
505,40,97,0.027718806639313698
506,40,97,0.041616350412368774
507,40,97,0.0022031774278730154
508,40,97,0.002677792916074395
509,40,97,0.012864295393228531
510,40,97,0.012579547241330147
511,40,97,0.014388592913746834
512,40,97,0.020841475576162338
513,40,97,0.003424843540415168
514,40,97,0.05905531719326973
515,40,97,0.7495366930961609
516,40,97,0.10741699486970901
517,40,97,0.14972062408924103
518,40,98,0.4640713930130005
519,40,99,0.21225671470165253
520,40,99,0.28724217414855957
521,40,99,1.0141865015029907
522,40,100,1.237818956375122
523,41,101,0.5921769142150879
524,41,101,0.9423617720603943
525,41,101,0.0068275765515863895
526,41,101,0.08355255424976349
527,41,101,0.004853727761656046
528,41,101,0.003976907581090927
529,41,101,0.062177032232284546
530,41,101,8.535860615666024e-06
531,41,101,0.0019058353500440717
532,41,101,0.0038968443404883146
533,41,101,0.001824069768190384
534,41,101,0.00011438245564932004
535,41,101,0.027008626610040665
536,41,102,0.04842717945575714
537,41,102,0.9595705270767212
538,41,102,0.5226603150367737
539,41,102,0.17398890852928162
540,41,103,1.0242897272109985
541,42,104,1.2991544008255005
542,42,104,2.20626163482666
543,42,104,0.16661614179611206
544,42,104,0.1988280564546585
545,42,104,0.00019355783297214657
546,42,104,0.047015734016895294
547,42,104,0.06053534150123596
548,43,105,0.10499589890241623
549,43,105,0.6007571816444397
550,43,105,0.02937467396259308
551,43,105,0.1120140552520752
552,43,105,0.04810245335102081
553,43,106,0.28764063119888306
554,43,106,0.009286586195230484
555,43,106,0.7385408878326416
556,44,107,0.02097965218126774
557,44,107,1.326575756072998
558,44,107,0.08790037781000137
559,44,107,0.29815882444381714
560,44,107,0.11948290467262268
561,44,107,0.12196356803178787
562,44,107,0.05311444401741028
563,44,107,0.04839976504445076
564,44,107,0.20972664654254913
565,44,107,0.01478977408260107
566,44,107,0.08831031620502472
567,44,107,0.030450135469436646
568,44,107,0.0023524933494627476
569,44,107,0.00811432208865881
570,44,107,0.01281016319990158
571,44,107,0.043570250272750854
572,44,107,0.03822806477546692
573,44,107,0.07873085886240005
574,44,107,0.06754917651414871
575,44,107,0.09372394531965256
576,44,107,0.13689452409744263
577,44,107,0.00018035325047094375
578,44,107,0.15344156324863434
579,44,107,0.036736518144607544
580,45,108,0.022659610956907272
581,46,109,0.9712632894515991
582,46,110,0.08814459294080734
583,46,111,0.02017900161445141
584,46,111,0.2983056902885437
585,46,111,0.02962482161819935
586,46,111,0.0036106035113334656
587,46,111,0.009420900605618954
588,46,111,0.011121565476059914
589,46,111,0.011129096150398254
590,46,111,0.0028050162363797426
591,46,111,0.0007824409985914826
592,47,112,0.00931326113641262
593,48,113,0.0007273502415046096
594,48,113,0.6241629123687744
595,48,113,0.0004828574601560831
596,48,113,0.03355428948998451
597,48,113,0.13928231596946716
598,48,113,0.05758025869727135
599,48,113,0.015319084748625755
600,48,113,0.06586525589227676
601,48,113,0.09467336535453796
602,48,113,0.08407711237668991
603,48,113,0.06692589074373245
604,48,113,0.047285862267017365
605,48,113,0.01363402046263218
606,48,113,0.03335835412144661
607,48,113,0.061120692640542984
608,48,113,0.002029966562986374
609,48,113,0.01695600338280201
610,48,113,0.034915048629045486
611,48,113,0.002313383622094989
612,48,113,0.00025104472297243774
613,48,113,0.09930041432380676
614,48,113,0.5808737277984619
615,48,113,0.001809812500141561
616,48,113,0.007595186587423086
617,48,114,0.08383941650390625
618,48,114,0.8317448496818542
619,48,114,0.2588077485561371
620,48,114,0.021664321422576904
621,48,114,0.005312156863510609
622,48,114,0.007543872110545635
623,48,114,0.0009039518190547824
624,48,114,0.02283974178135395
625,48,114,0.06343776732683182
626,48,114,0.031104495748877525
627,48,115,0.06595396250486374
628,48,115,0.06692157685756683
629,48,115,0.1015099361538887
630,48,115,0.00795499887317419
631,48,115,0.0016462556086480618
632,48,115,0.009845232591032982
633,48,115,7.287591142812744e-05
634,48,115,0.00030263789813034236
635,48,115,0.03338109701871872
636,48,116,0.3215881884098053
637,48,116,0.11822433769702911
638,48,116,0.0016354742692783475
639,48,116,0.026732448488473892
640,48,116,0.38329753279685974
641,48,116,0.004520683083683252
642,48,116,0.02007484808564186
643,49,117,0.005307906307280064
644,49,117,0.026097124442458153
645,49,117,0.006621291395276785
646,49,117,0.09574991464614868
647,49,118,0.8689422011375427
648,50,119,0.07061687856912613
649,51,120,0.15651671588420868
650,51,120,1.1485722064971924
651,51,120,0.05188088119029999
652,51,120,0.6659232378005981
653,51,120,0.11940687149763107
654,51,121,2.9666969776153564
655,51,121,0.04183085635304451
656,52,122,0.0018849980551749468
657,52,122,0.43208351731300354
658,52,122,0.09137976169586182
659,52,122,0.07266592979431152
660,52,122,0.0010730538051575422
661,52,122,0.09207789599895477
662,52,122,0.0006628192495554686
663,52,122,0.04077930748462677
664,52,122,0.03625636175274849
665,52,122,0.014183664694428444
666,52,122,0.014246075414121151
667,52,122,0.01766052097082138
668,52,122,0.12405616044998169
669,52,122,0.02570340596139431
670,52,122,0.14115825295448303
671,52,123,0.5588293075561523
672,52,124,0.12679444253444672
673,52,124,3.7749407291412354
674,52,124,1.758466124534607
675,52,124,0.03283011168241501
676,52,124,0.0197445061057806
677,52,124,0.0431247279047966
678,52,124,0.1054973155260086
679,52,124,0.411010205745697
680,52,124,0.042630136013031006
681,52,125,5.989400863647461
682,53,126,2.7717666625976562
683,53,127,0.47646889090538025
684,53,128,0.20219722390174866
685,54,129,0.9119405746459961
686,54,130,0.0008470428292639554
687,54,130,6.473710536956787
688,54,130,0.016972558572888374
689,54,130,0.02845844253897667
690,54,130,0.05363364517688751
691,54,130,0.025301121175289154
692,54,130,0.0019029329996556044
693,54,130,8.262312621809542e-05
694,54,130,3.5526394844055176
695,54,130,3.8707425594329834
696,54,130,0.6980931758880615
697,54,130,0.6480119824409485
698,54,130,0.00444403663277626
699,54,130,0.02743850275874138
700,54,130,0.038841795176267624
701,54,130,0.04613252356648445
702,54,130,0.04419269040226936
703,54,130,0.0714910626411438
704,54,130,0.5056998133659363
705,54,130,0.11950091272592545
706,54,130,0.16406120359897614
707,55,131,0.9727276563644409
708,55,132,12.004920959472656
709,56,133,1.0411311388015747
710,56,134,0.031499702483415604
711,56,134,1.9615159034729004
712,56,134,0.11240241676568985
713,56,134,0.049532510340213776
714,56,134,0.015671344473958015
715,56,134,0.025117911398410797
716,56,134,0.010520433075726032
717,56,134,0.020564192906022072
718,56,134,0.0002531070786062628
719,56,135,1.0689853429794312
720,57,136,0.041000913828611374
721,57,136,0.5978671312332153
722,57,136,0.07498873770236969
723,57,136,0.051804590970277786
724,57,136,0.014077051542699337
725,57,136,0.10639598965644836
726,57,136,0.006772107910364866
727,57,136,0.01671004295349121
728,57,137,1.2784801721572876
729,57,137,0.04196139797568321
730,57,137,0.9125780463218689
731,57,137,0.0003238328208681196
732,57,137,0.00782913900911808
733,57,138,3.7620415687561035
