pages_crawled,total_reward,terminal_states
1662,111,199
1663,111,199
1664,111,199
1665,111,199
1666,111,199
1667,111,200
1668,111,201
1669,112,201
1670,112,201
1671,113,201
1672,113,202
1673,113,202
1674,114,202
1675,114,202
1676,114,202
1677,114,202
1678,114,202
1679,114,202
1680,114,202
1681,114,202
1682,114,202
1683,114,202
1684,114,202
1685,114,202
1686,114,202
1687,114,202
1688,114,202
1689,114,202
1690,114,202
1691,114,202
1692,114,202
1693,114,202
1694,114,202
1695,114,202
1696,114,203
1697,115,203
1698,115,204
1699,115,204
1700,115,204
1701,115,204
1702,115,204
1703,115,204
1704,115,204
1705,115,205
1706,115,205
1707,115,205
1708,115,205
1709,115,205
1710,115,205
1711,115,205
1712,115,205
1713,115,205
1714,115,205
1715,115,205
1716,115,205
1717,115,205
1718,115,205
1719,115,205
1720,115,205
1721,115,205
1722,115,205
1723,115,205
1724,115,205
1725,115,205
1726,115,205
1727,115,205
1728,115,205
1729,115,205
1730,115,205
1731,115,205
1732,115,205
1733,115,205
1734,115,205
1735,115,205
1736,115,205
1737,115,205
1738,115,205
1739,115,205
1740,115,205
1741,115,205
1742,115,205
1743,115,205
1744,115,205
1745,115,205
1746,115,205
1747,115,206
1748,115,206
1749,115,206
1750,115,206
1751,115,206
1752,115,206
1753,115,206
1754,115,206
1755,115,206
1756,115,206
1757,115,206
1758,115,206
1759,115,206
1760,115,206
1761,115,206
1762,115,206
1763,115,206
1764,115,206
1765,115,207
1766,115,207
1767,115,207
1768,115,207
1769,115,207
1770,115,207
1771,116,207
1772,116,207
1773,116,207
1774,116,207
1775,116,207
1776,116,207
1777,116,207
1778,116,208
1779,116,209
1780,116,209
1781,117,209
1782,117,209
1783,117,209
1784,117,210
1785,117,210
1786,117,210
1787,117,210
1788,117,210
1789,117,210
1790,117,210
1791,117,210
1792,117,210
1793,117,210
1794,117,210
1795,117,210
1796,117,210
1797,117,210
1798,117,211
1799,117,211
1800,117,211
1801,117,211
1802,117,212
1803,117,212
1804,117,212
1805,117,213
1806,117,213
1807,117,213
1808,117,214
1809,117,214
1810,118,214
1811,119,214
1812,120,214
1813,120,214
1814,120,214
1815,121,214
1816,121,214
1817,121,214
1818,121,214
1819,121,214
1820,121,214
1821,121,215
1822,121,215
1823,121,215
1824,121,215
1825,121,215
1826,121,215
1827,121,215
1828,121,215
1829,121,215
1830,121,216
1831,122,216
1832,123,216
1833,123,216
1834,123,216
1835,123,216
1836,123,216
1837,123,216
1838,123,217
1839,123,217
1840,123,217
1841,123,217
1842,123,217
1843,123,218
1844,123,218
1845,123,218
1846,123,218
1847,123,218
1848,123,218
1849,123,218
1850,123,218
1851,123,218
1852,123,218
1853,123,218
1854,123,218
1855,123,218
1856,123,218
1857,123,218
1858,123,218
1859,123,218
1860,123,218
1861,123,218
1862,123,219
1863,123,219
1864,123,219
1865,123,219
1866,123,220
1867,123,220
1868,123,220
1869,123,220
1870,124,220
1871,124,220
1872,124,220
1873,124,221
1874,124,221
1875,124,221
1876,124,222
1877,125,222
1878,125,222
1879,125,222
1880,125,222
1881,125,223
1882,125,223
1883,125,223
1884,125,223
1885,125,223
1886,125,224
1887,126,224
1888,126,224
1889,126,224
1890,126,224
1891,126,224
1892,126,224
1893,126,224
1894,126,224
1895,126,224
1896,127,224
1897,128,224
1898,128,225
1899,128,225
1900,128,225
1901,128,225
1902,128,225
1903,128,226
1904,129,226
1905,129,226
1906,129,226
1907,129,226
1908,129,226
1909,129,226
1910,129,226
1911,129,227
1912,129,227
1913,129,227
1914,129,228
1915,129,229
1916,129,229
1917,129,229
1918,129,229
1919,129,230
1920,129,230
1921,129,230
1922,129,231
1923,129,231
1924,129,231
1925,129,231
1926,129,231
1927,129,231
1928,129,232
1929,130,232
1930,130,232
1931,130,232
1932,130,232
1933,130,232
1934,130,232
1935,130,233
1936,131,233
1937,131,234
1938,131,235
1939,132,235
1940,133,235
1941,133,236
1942,133,237
1943,133,237
1944,133,237
1945,133,237
1946,133,237
1947,133,237
1948,133,237
1949,133,237
1950,133,238
1951,133,238
1952,133,238
1953,133,239
1954,133,239
1955,134,239
1956,134,239
1957,134,239
1958,134,239
1959,134,239
1960,134,239
1961,134,240
1962,134,240
1963,134,240
1964,134,241
1965,134,241
1966,134,241
1967,134,241
1968,134,241
1969,134,241
1970,134,241
1971,134,241
1972,134,241
1973,134,241
1974,135,241
1975,135,241
1976,135,241
1977,135,241
1978,135,241
1979,135,241
1980,135,241
1981,135,241
1982,135,241
1983,135,241
1984,135,241
1985,135,241
1986,135,242
1987,135,242
1988,135,242
1989,135,243
1990,135,244
1991,136,244
1992,137,244
1993,137,244
1994,137,244
1995,137,245
1996,137,245
1997,137,245
1998,137,246
1999,137,246
2000,137,246
2001,137,246
2002,137,246
2003,137,246
2004,137,246
2005,137,246
2006,137,246
2007,137,246
2008,137,246
2009,137,246
2010,137,247
2011,138,247
2012,138,247
2013,138,248
2014,139,248
2015,140,248
2016,140,248
2017,140,249
2018,141,249
2019,141,249
2020,141,249
2021,141,249
2022,141,249
2023,141,249
2024,141,249
2025,141,249
2026,141,249
2027,141,249
2028,141,249
2029,141,250
2030,141,250
2031,142,250
2032,143,250
2033,143,251
2034,143,251
2035,143,252
2036,143,252
2037,143,252
2038,143,252
2039,143,252
2040,143,252
2041,143,252
2042,143,252
2043,143,252
2044,143,252
2045,143,253
2046,143,254
2047,143,254
2048,144,254
2049,144,254
2050,144,254
2051,145,254
2052,145,254
2053,145,254
2054,145,254
2055,145,254
2056,145,254
2057,145,254
2058,145,254
2059,145,254
2060,145,254
2061,145,254
2062,145,254
2063,145,254
2064,145,254
2065,145,254
2066,145,254
2067,145,254
2068,145,254
2069,145,255
2070,145,255
2071,145,255
2072,145,255
2073,145,255
2074,145,255
2075,145,256
2076,145,256
2077,146,256
2078,147,256
2079,148,256
2080,148,257
2081,148,257
2082,148,257
2083,148,257
2084,148,258
2085,149,258
2086,149,258
2087,149,258
2088,149,258
2089,149,258
2090,149,259
2091,149,259
2092,150,259
2093,150,259
2094,150,259
2095,150,260
2096,150,260
2097,151,260
2098,151,261
2099,151,262
2100,151,262
2101,151,262
2102,151,262
2103,151,262
2104,151,262
2105,151,262
2106,151,262
2107,151,262
2108,151,262
2109,151,262
2110,151,262
2111,151,262
2112,151,262
2113,151,262
2114,151,263
2115,151,263
2116,151,263
2117,151,263
2118,151,263
2119,151,263
2120,151,264
2121,151,264
2122,151,264
2123,151,264
2124,151,265
2125,151,265
2126,151,265
2127,151,266
2128,151,266
2129,151,266
2130,151,266
2131,151,267
